-82.57800044142137 -70.51300044142135 -30.000000441421356
-3.3668107331904896e-05+3.6139351539679827e-06j -0.0007024797701588544+0.0008362274044242813j -0.0001409038966736463-0.00016877215920990457j
5.3899650828516724e-05+1.3443958022916692e-06j -0.0011962188928354434+0.0004244403401683646j 5.4697798452338285e-05-0.00016399081399140033j
0.00013379687942664678-0.0002299030267878767j -0.0013600128073509893-0.00029220210091007834j -1.4929026510177116e-05+9.132715122276085e-05j
-7.651012794927486e-06-4.4829879604657897e-05j -0.0010578605201857028-0.0012164831186731355j 0.00015869878566336746+7.291018203845094e-05j
3.38783924975342e-05-2.2929785506114662e-05j -0.0003875969522648689-0.0020160824147565427j -2.8852514269941503e-05+0.00014212369074331524j
4.4178815991761265e-05+2.1295187522440486e-05j 0.0011167828684018706-0.0026569391559773483j 0.00015925758894851024-0.0001658308333831828j
5.59665895203334e-05-6.0375055836843826e-05j 0.004241063104075247-0.003952570852067734j 0.001903492861067101-0.001582144249938196j
7.71906630233869e-05-0.00012409202533047114j -0.003418535855415177-0.0012241203196440974j -0.00858505422621154+0.005524946120695004j
0.0008522839227232866-0.00026138428734796186j -0.004445144743118265+0.0009534588561627098j -0.00252691065496787+0.0035693885359977247j
0.0002800522831499704-9.866997655271788e-05j 0.0001902996359231121-0.00014221652531895248j 0.0026700766421242756-0.00046430686078441016j
-0.00014909998324747804+2.751970005698927e-05j -1.789899356152243e-05-9.284830693161991e-07j 0.0010225008526380495+0.0008254755755329684j
2.4158212497508283e-11-2.0299363050806523e-11j 3.1127711982884726e-11-9.976748810673256e-12j 0.00025040026100540974+0.0026338074041869987j
-1.8009611851418195e-06-1.5400027910251475e-06j -1.0429732699784674e-06-8.918470866256506e-07j -2.767660188293857e-05+0.00021804928033038228j
-1.1748763741191678e-05+1.0768985659957417e-05j -1.1306398937691475e-05-7.413891058294969e-06j -0.00013550235168285029+0.0001733558690752233j
5.9115812769931204e-06-1.6988080394537877e-05j -1.8258042334867844e-05-2.0081754380983326e-06j -0.00026410553891402906+0.00017677140731706313j
1.88420762749653e-05+1.8411729189172657e-05j 0.00015391898428723027-0.00012085618192728848j -0.0003400521616824447+0.0001391748060789175j
2.428308835206386e-05+3.237257488267849e-05j 0.0002695330782912277-5.2335499668170724e-05j -0.00017492187541324282+0.00014086061898703088j
3.3277163506950343e-06+1.2020909312380584e-05j 0.00022398416707683578+0.00013457762652410927j -0.00026251519293028194+5.661150279087631e-05j
-1.3992583764574858e-05-1.497207020499868e-05j 0.0001239867594793151+0.00031610141828985447j -0.0003262848029079006-8.793631708132274e-05j
-3.10972503855339e-06-2.903021074297529e-05j -0.00010093109551154388+0.0004037410253204297j -0.0002464592693173759-5.4855788695575675e-05j
-4.1850375022492535e-06-3.065440670820594e-05j -0.0002932200768571774+0.0003557647873895276j -0.00012710431666575268-0.00014704507147410316j
1.3037906416387081e-05-4.392467626899219e-05j -0.00038639594339252766+0.000174819699165056j 2.2203339082929375e-05-0.0001496772255942405j
4.169281538508469e-05-3.6682964775966194e-05j -0.0002947333853546809-0.00010265362008204289j 0.0001672612922193331-0.00011777721901442437j
3.093132775095154e-05-3.378615662646152e-05j -5.2293515495892225e-05-0.00034801026659321636j 0.00021574485951061944-6.34203443375327e-06j
1.2539026397562097e-05-3.190562887832475e-05j 0.00026316386565410766-0.00042205873413715027j 0.00021269229422365204+6.943272828953971e-05j
2.1147599495989142e-05+3.018627661732281e-05j 0.000580170888342113-0.00031728163075772935j 0.00018142353982843694+0.00014100777966200622j
3.026877938081568e-05-1.4497617888152766e-05j 0.0007758605220437492-6.200632796986963e-05j 9.171083710745023e-05+0.0001458499667325695j
7.135263154928535e-05-6.244079504222016e-05j 0.0007434877467923943+0.00025249915900356823j -4.138810914660196e-05+0.00016358663410159384j
3.6114890523024096e-05+5.4119702187120435e-05j 0.0003058036352629602+0.0006989602516966357j -0.0002308860096173167+8.919134804551734e-05j
6.0222305469327507e-05+4.4836304474128014e-05j -0.0001748232824390279+0.0009447188541187085j -9.825033831385061e-05+6.143361134526335e-05j
2.0465861775593948e-05-1.8054046144465785e-05j -0.0007273603103268814+0.0008166102893745358j -0.00016133970348356722-9.196947016281252e-05j
4.326558437894684e-05-1.3571387707431084e-05j -0.0011898183387949108+0.00040294802345356394j -0.00016560831972628378-1.2790747676851075e-05j
5.4531407141853296e-05-6.851431049369717e-05j -0.0014074718612312113-0.0002771974985875424j -0.0002905324573667718+4.846254698119119e-06j
-3.3045476182466213e-06+4.4625798126426434e-07j -0.0012534801312712096-0.0009451519200301069j -9.301785286435635e-05-0.00042309141567102744j
1.2175504486469622e-05-9.084788813316008e-06j -0.00038354076396778826-0.0019398546339128512j -0.0002784303900774772-0.000464209237047777j
0+0j 0+0j 0+0j
2.527801562220964e-05+6.0810536509963445e-05j -0.009291494041044292-0.006698808486803051j -0.004375996411485777-0.001792199962868136j
7.789385515263296e-05-7.520939656272743e-06j -0.009341106542803504-0.0042521749802737424j -0.00869694884996938+0.0047824922595875044j
0.00020932700465436084-5.054669650204262e-05j -0.0012922992254605077-0.0007229937433387198j 0.003630193491928614-0.0016126508425082682j
6.007668241231501e-05-4.958136108651167e-07j -4.510101735873027e-05-0.00017132901646345426j 0.0021350182738963633-0.00013212817898932208j
-3.5996842406765464e-05+4.680819318172106e-05j 0.00030333818360693684+0.00016555536018441957j 0.0007539351273241267+0.0012612656271912628j
3.437823088468945e-05+1.8015724976876552e-05j 1.990911721728813e-05+1.043326700502799e-05j -0.0004809045336413856+0.003117169631285771j
3.7448289587801915e-13-8.403809485696608e-13j 9.801711100535924e-13-1.0296138211549229e-12j -5.551660492941671e-05+0.00015736441668131812j
7.10979102111795e-06-6.920727278681549e-06j -1.8459808411689174e-05+1.1160348594920923e-05j -0.00015853051475898879+9.868659588285479e-05j
8.453863963358112e-06-1.4330177941529533e-05j 8.614575044971732e-06-2.749966502055157e-06j -0.00027808983234280874+7.655064005576856e-05j
1.804828206374716e-05+1.9675500984222806e-05j 0.00016415979298489876-0.00011775818129120585j -0.0003965877953888253+6.601012603099113e-05j
1.054453763412452e-05+2.990369307708287e-05j 0.00031975027037148165-3.41712364593605e-05j -0.0001623586874235293+3.270145759167012e-05j
-1.3419831955795062e-06+1.5972761013560713e-05j 0.00033013908153352615+0.00013828464116101883j -0.000258320466811073-7.368148815171076e-06j
-9.792301756644009e-06-2.155536910408203e-05j 0.00012352227646573126+0.0003684584210160403j -0.0002590819309761319-0.00010943112730145307j
-7.248346922212892e-06-3.526320100516048e-05j -0.00015869864044370014+0.00047614772074246154j -0.00023299502805287938-0.00010775191307056082j
8.655247755491825e-06-3.6211484550080225e-05j -0.00035426809083719175+0.0004277148785790815j -0.00012303137771128988-0.00015755759210062825j
3.136323126243603e-05-1.9789767011096597e-05j -0.000465425759388525+0.00025753224484017617j -1.5940389061788367e-05-0.00021150376223996438j
4.3817623997390574e-05-2.804688239682346e-05j -0.00037752501289060685-7.41687447494568e-05j 0.00012230988176814588-0.00013689182729028683j
4.802189620513367e-05-2.0622186766087205e-05j -0.00012717224321770658-0.00033239947844757614j 0.00019868631906531413-4.7847364716759856e-05j
1.6819695636174514e-05-1.1413812218015236e-05j 0.0001931901553721151-0.0004620330501037322j 0.00022591620759174715+4.18557974730534e-05j
4.043124038433336e-05+3.092699690199738e-05j 0.0006361308238279518-0.00031413857816644283j 0.000259530988255777+0.0001188908892821338j
3.736049103486693e-05+2.61436467368435e-05j 0.0008434315641777876-5.894920585332848e-05j 0.000187115726661878+0.00013234436771597958j
1.9020516826658734e-05+2.129912169070001e-05j 0.0008238611954547218+0.00036233717043598765j 0.0001078405617229026+0.00017407611396425202j
-1.2602364421018356e-05+7.173091404351963e-06j 0.0004006469034189596+0.0007730090615189676j 3.0362965225238165e-05+0.00020538605444885463j
-9.511035885646025e-07+4.589000698836027e-05j -0.0002344452869250805+0.0009238388702025669j -9.396941026972032e-05+0.00015050063771358054j
2.567550027171013e-06+7.392583269657157e-05j -0.0007686762397277852+0.0008245103074318586j -0.00021807625917339966+9.21867659471312e-05j
-9.923299080476923e-06-3.579503742265046e-05j -0.0011655694572577015+0.0003829797266473718j -0.00045452280154153715+0.00013889670698880358j
-2.881360112628648e-05+9.641720929472625e-05j -0.0014439053411595287-0.000258350146850651j -0.0005423701126805427-6.768277688442065e-05j
-1.7109083736540795e-07+3.7023372115860745e-07j -0.0012937457418474652-0.0009338932494457479j -0.0005692847033466422-0.0004749170445979102j
1.2986324538936372e-05-2.679181085196032e-06j 0.008566421542264094-0.008990399290618331j 0.004473730104180822-0.004604086203528859j
0.00013059172308054016-3.649971171356541e-05j 0.0006277787423308397-0.011406584558703749j 0.00048360420636204497-0.004616837997831929j
0.00036816973828747825+0.0009074477280409533j -0.006813523259003677-0.009830510072649458j -0.0026737236757592036-0.001461135945761377j
0.0002057198940211696+0.00022890067172230222j -0.00978021460308414-0.00553258717041868j -0.006377268403582703+0.003152550578863453j
-0.003817120615034702-0.00037505940209505995j -0.005470832565011048-0.001239404584919769j 0.00647138268163047-0.0012888652531725113j
-7.5024415189737495e-06-4.817689335016298e-05j -0.0006346610930678657-0.0002456177420802947j 0.0011419641550003841-0.00022763574062011947j
-9.738255204039713e-05-7.828781392223575e-06j 0.00041991507609348355+0.00015253160001858925j 0.00027084135347850256+0.0013456624067966427j
7.476463259951833e-12-3.299927157777417e-13j -4.52923586246285e-11-1.674731806754226e-11j -0.0006002814480433746+0.0029189605542133943j
8.225590545704077e-13-2.910464743551147e-13j 8.894207011148038e-13+1.7136867219017227e-13j -1.0827995565222228e-05+3.714306528433038e-05j
-1.122716896561368e-05+5.499389689370014e-06j -1.0192423987223363e-05-1.6196471367168957e-06j -0.00014308862261446702+8.246350283837628e-06j
-3.210814328935806e-06-3.447636903237003e-06j -3.1684493150280168e-06+2.974279068583789e-06j -0.0002820911437809803-3.3269583793037244e-06j
-3.640010594561613e-05+6.587609418721902e-05j 8.310922302632e-05-4.7226387361440014e-05j -0.00043065465680382215-9.91406551427627e-06j
1.742555095706946e-05+2.5064441830394007e-05j 0.0003325399827161466-3.37533710945182e-05j -0.00012882738769842567-7.359488933065606e-05j
1.3838530023661367e-05+1.0951839598183764e-05j 0.00034350321314351395+0.0001451530813694703j -0.00014968923574105292-0.00011794963403623158j
-5.938588027170193e-05+8.064258747283245e-07j 8.541329095914429e-05+0.0004854436921361483j -0.00026145488505514543-9.406589755741197e-05j
1.2040210387476609e-06-3.69286908461173e-05j -0.00015481701847054158+0.000517097614515046j -0.00016282973219317777-0.00016606770867709104j
1.7987762465490646e-05-3.748357819016221e-05j -0.00040748760047827593+0.00044206832219472614j -0.0001013696978351514-0.0001698246592838746j
3.914432018138549e-05-2.5087602783294998e-05j -0.0005538206159340719+0.00022999044655556297j -4.0895869450810834e-05-0.00017500307106626422j
2.7509558575003393e-05-2.1223478727218566e-05j -0.0005121855050703537-7.264364257893261e-05j 9.598592874119073e-05-0.00012797283349462018j
5.073419084018185e-05-1.887585600719152e-05j -0.00020886375998745916-0.0003636854900697677j 0.00017407630257640458-7.433041408698892e-05j
4.0878827615827315e-05-1.0404781058759765e-05j 0.00018348764646058873-0.0005072308156993903j 0.00019046065695232806-4.1619099974155754e-05j
7.105086660603802e-05+8.431129545528145e-06j 0.0006151901529164373-0.0003873716337461435j 0.000255399264522882+6.952360579487492e-05j
5.595973973122496e-05+4.159145075175542e-05j 0.000877774915749446-0.00010078199678025217j 0.00015285232982674267+0.0001622980511658735j
3.123260344434697e-05+3.385456414805781e-05j 0.0007828453580430967+0.0002757725132397631j 0.00021908096922720275+0.00018046181687852812j
-4.744708515005689e-06-1.3107809490410282e-06j 0.0005210545118113142+0.0006402556205190491j -1.5711295185437917e-05+0.0002710845887447265j
-1.5569242153803997e-06+3.190793451742444e-05j -8.483072353986176e-05+0.0009179677874327756j -7.648589602028825e-05+0.0002538602789280181j
-9.734499530614966e-06+2.9977975408412336e-05j -0.0005644271069406584+0.0009674952763873569j -0.00030243758432978217+0.0002336766029190224j
5.8351333147003505e-05+8.91945938225227e-05j -0.001224539975024977+0.0004910114395187698j -0.0004001061855750321+0.0003206864212385431j
0+0j 0+0j 0+0j
-6.412909915970864e-05+0.00036211757754728866j 0.01565125642493429-0.0020582251791112748j 0.007552951618021595-0.00034189588360508737j
0.0002190065323757864-4.894730997597455e-05j 0.011037827438155621-0.009111659081423336j 0.005541759625208465-0.0030360720773217236j
-0.0005287643153767659-0.0009048371294876586j 0.0025678298779669316-0.013195532275379451j 0.0015629440151332793-0.0027549245264826302j
0.0004817955906890659+0.0003797055498719682j -0.004328394522221042-0.012110386330215462j -0.0009367768718060404-0.0009872118160434435j
9.29706289581782e-05+4.507846238240869e-05j -0.010323929328971063-0.007437531026244504j -0.0014894889007828133+0.002045673513350262j
0.00022827700554845637+0.00010166247816747654j -0.008287673202794645-0.0021219686970494396j 0.005683380625275059-0.0012846648195118785j
-2.3800951731842298e-05+0.00016184039591086817j -0.00010162948772955374+0.0003530391086229101j 0.0008001095032999926-0.0006622672538447366j
-0.0011858890878850457-0.00023100412712869802j 0.0009882608016567834+0.0002110123232967038j 0.0011202471991143515+0.0018109621057084955j
1.4076824270951445e-11+6.7278224889095304e-12j -4.290964805595284e-11-6.866501275579337e-12j 0.0014750913387036734+0.004134975921530738j
6.98608936854703e-13-3.651300392120495e-14j 1.231548460813955e-12+1.215644646048223e-13j 7.374994146828125e-06-1.4600216939382288e-05j
-8.060405754109962e-06-1.0036070924135726e-06j -1.8933340662406978e-05-3.4721478875454044e-07j -0.0001347653937418048-4.5671862013023946e-05j
5.606513322208864e-06-4.3960074754947215e-06j -4.486111529337027e-06+1.5599921147159395e-05j -0.0002450995128185691-7.126532683577785e-05j
1.107295840071682e-05+1.63984328937809e-05j 0.00014771286133317393-0.00013575020257137509j -0.0003468172623893268-8.944216849661917e-05j
3.030913591243013e-06+1.588589912832772e-05j 0.00033894363739348643-7.060934298711474e-05j -7.813754071436207e-05-0.00013958649804281156j
-2.3099645161560806e-06-1.0600727072909773e-05j 0.0003580417502718083+0.00014026670030678777j -3.929910197683188e-05-0.00016449699658553602j
-2.9321068432904172e-05-6.578344032883666e-06j 0.0002019825155173457+0.00036315579020504657j -6.923617687207218e-05-0.00019678676980335058j
2.2911401398357493e-05-1.3571985697895406e-05j -0.00019836977881638543+0.000516365262299965j -9.034877452278886e-05-0.0001675939143419915j
2.1640289797197886e-05-3.648437479365229e-05j -0.00045635657522519137+0.0004639784469514576j -6.815965900595528e-05-0.0001624062454916537j
1.9468727881663103e-05-1.6122796349700713e-05j -0.0006080564300900053+0.00023194588277257493j 7.748368116146954e-06-0.00015098349583817864j
3.4314169764809805e-05-1.1443399940044592e-05j -0.0005626381460969311-8.930090337562852e-05j 5.53091781285334e-05-0.00010629271150158912j
5.196053227112962e-05-6.5515950255959175e-06j -0.0002698790462743616-0.0003815254002621107j 0.0001522659726762199-7.593091654327708e-05j
4.4930729961100997e-05+4.274594015552479e-06j 0.0001599092515851082-0.0005061235343269352j 0.00020138005484121038-2.6360568474392795e-05j
4.16120743926728e-05+1.7520480589538514e-05j 0.0005468576781401967-0.00042244902276879594j 0.0002216128024357048+3.718901173070747e-05j
5.598708985954625e-05+3.401973707362586e-05j 0.0008464133439160697-0.00018200804576928324j 6.945914174907137e-05+0.00016445250258474703j
2.5994390543427607e-05+2.567509921178771e-05j 0.0007550965415164328+0.0002072550419113845j 0.00027016675324771574+0.0001666445287871264j
-6.916664305371875e-08+1.8310254511392904e-06j 0.0005401881886773712+0.0005814528804945861j 0.00015042553635599945+0.0002864000033385101j
2.6623831937993776e-07+2.0375577180385467e-06j 5.0461956707677276e-05+0.0008718753504166955j 6.143190725275309e-06+0.0003664142070892359j
-1.3906831655031849e-08+7.857217551691078e-07j -0.00044699698984264325+0.0010142559417200124j -0.00023358554073194793+0.0004828380205723947j
2.3802102651881563e-05+2.0147884494975626e-05j 0.007479718593225022+0.0185640234943366j 0.0037574142301716627+0.009555187893296442j
0.0012253254564832119-0.0005164861637827181j 0.01409849117441566+0.009831501188671283j 0.008194853516744026+0.004197827063559629j
-0.0003313017013277447+0.00020991489907296718j 0.016644313802918944-0.000672711320119794j 0.006369731112943085+0.001621699672059687j
6.0518072305244046e-05+0.00011492417148935826j 0.012976844897711021-0.009029869162521577j 0.005624079497878858-0.0012169113354990376j
